Alignment ID	Average Rt(min)	Average RI	Average Mz	Metabolite name	Fill %	Reference RT	Reference RI	Formula	Ontology	INCHIKEY	SMILES	Annotation tag (VS1.0)	RT matched	RI matched	EI-MS matched	Comment	Tag1	Tag2	Manually modified for quantification	Manually modified for annotation	Total score	RT similarity	RI similarity	Total spectrum similarity	Simple dot product	Weighted dot product	Reverse dot product	Fragment presence %	S/N average	Spectrum reference file name	EI spectrum	AKD_SEDI_A02-IC0_Cal0	AKD_SEDI_A03-IC3_Cal0-1	AKD_SEDI_A04-IC4_Cal0-25	AKD_SEDI_A05-IC5_Cal0-5	AKD_SEDI_A06-IC6_Cal1	AKD_SEDI_A07-IC7_Cal2	AKD_SEDI_A08-IC8_Cal5	AKD_SEDI_A09-IC9_Cal10	AKD_SEDI_A10-IC10_Cal20	AKD_SEDI_A11-IC11_Cal50	AKD_SEDI_A02-IC00_Cal0	AKD_SEDI_A03-IC03_Cal0-1	AKD_SEDI_A04-IC04_Cal0-25	AKD_SEDI_A05-IC05_Cal0-5	AKD_SEDI_A06-IC06_Cal1	AKD_SEDI_A07-IC07_Cal2	AKD_SEDI_A08-IC08_Cal5	AKD_SEDI_A09-IC09_Cal10	AKD_SEDI_A10-IC010_Cal20	AKD_SEDI_A11-IC011_Cal50	AKD_SEDI_A14-REF1	AKD_SEDI_A15-REF2	AKD_SEDI_A16-REF3	AKD_SEDI_A17-BL1	AKD_SEDI_A18-P25	AKD_SEDI_A19-P27	AKD_SEDI_A20-P28	AKD_SEDI_A21-P29	AKD_SEDI_A22-P30	AKD_SEDI_A23-P37	AKD_SEDI_A24-P39	AKD_SEDI_A25-P41	AKD_SEDI_A26-P43	AKD_SEDI_A27QC1	AKD_SEDI_A29BL2
787	13.408	1973.72	195.82341	Unknown	0.04	null	null	null	null	null	null	999	FALSE	FALSE	FALSE				FALSE	FALSE	null	null	null	null	null	null	null	0	62252.06	AKD_SEDI_A21-P29	101.05974:1762 102.04648:7121 102.96671:3976 103.05428:10006 104.06210:654 105.03361:4015 106.04137:6985 107.04919:604 107.08558:4254 108.00282:5744 108.09335:11271 109.01085:3532 109.10127:16282 110.10906:6427 111.04413:1401 112.05206:1157 112.12486:1564 113.03862:2066 113.05971:7939 114.06760:12180 115.05429:31303 115.97490:1628 116.06212:4602 117.06992:38036 118.07774:22750 118.31826:2151 119.06039:1722 120.08096:1042 120.09340:2814 120.97726:2316 121.01064:3904 121.06487:15622 121.10125:12380 122.10911:5443 123.04408:574 123.08053:2726 123.11687:14054 124.11215:5152 125.05976:337 126.04644:7738 126.06763:2757 127.05430:10991 127.88779:57170 129.06590:2979 129.06992:19936 130.07779:18637 132.08904:10405 133.01364:14053 135.06248:935 135.11690:1357 137.13257:4350 139.05423:11570 139.11162:3308 139.97498:8365 140.06212:5078 141.06993:9584 142.07779:7853 143.08559:16894 144.08090:813 144.09340:10633 145.06485:1358 146.93857:5123 149.13255:4125 150.04660:11734 155.06047:14257 155.08556:33069 156.09343:194 159.11687:15009 159.85983:153839 160.08824:11294 160.12444:11100 160.85921:7743 161.05974:7335 161.09607:431 161.13239:7355 162.03098:5484 163.14792:5487 164.96640:4690 168.09340:1802 170.07263:17201 170.10889:7316 171.08035:3256 172.11209:2551 173.13245:12168 175.00638:2697 175.03923:1280 175.14816:6462 176.06186:3719 177.16396:3851 179.64153:2113 181.06053:1430 181.08560:2185 181.10100:7743 181.67474:2228 182.09671:2529 184.08839:5961 184.11197:2423 186.10361:614 187.11205:4682 187.14830:13770 189.06981:656 189.16382:10179 190.09892:2885 191.00105:9123 191.08556:2080 191.83185:11206 191.88100:2285 192.00049:3071 192.09334:6284 193.01674:4667 193.04991:13466 193.10109:13118 193.82770:511 194.10881:12212 194.82693:1483 195.82341:19240 196.12469:4651 197.02463:2251 197.13257:5141 200.10384:3043 201.16365:6007 202.07773:3402 203.17924:4699 207.06934:6388 207.10197:3179 208.10541:1425 211.00764:2229 212.08310:1500 213.09100:9975 215.17931:5326 216.08080:2270 217.10112:3594 217.19528:2439 221.08444:12904 222.08331:1675 223.00943:3503 223.80397:48879 225.04291:537 225.79982:10959 226.04208:4381 227.79555:178 229.19518:7341 231.21080:8978 239.09474:613 243.21103:18068 245.22665:13428 248.98875:5566 251.00392:332 253.01672:1103 255.12282:3710 257.77231:3948 258.23425:6891 259.76816:2211 268.99609:3526 277.07800:3090 281.05121:954 283.04816:2467 284.04776:2171 295.10297:2190 316.61530:2002 324.98645:1604 326.96570:6093 341.15759:4174 342.01874:5667 343.06552:2612 355.07001:1865 356.06931:3145 375.02655:2504 387.07208:3769 415.03677:2313 421.17075:10945 461.09167:1924 511.88272:1920 619.36456:2072 689.89880:2043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	809334	1448884	1809171	208265	1032269	669395	124330	1014161	544935	1383760	192480
788	13.418	1974.46	127.0542831	Unknown	0.04	null	null	null	null	null	null	999	FALSE	FALSE	FALSE				FALSE	FALSE	null	null	null	null	null	null	null	0	461808.4	AKD_SEDI_A23-P37	102.96694:9918 104.04934:26123 104.06210:29122 106.04142:33450 106.97316:13469 107.04923:6977 111.02640:20435 113.05978:4855 115.00302:651 115.97494:17062 117.06992:14320 118.99801:27473 120.05714:75938 120.09344:107677 121.01062:5339 124.11206:30716 126.06767:12289 126.09133:11963 127.05428:49556 127.86073:10398 128.06207:5587 130.88300:31617 131.08563:49373 131.87932:9288 133.93129:2314 134.03644:53857 134.10905:10361 135.06248:14311 136.05188:5355 137.04195:22519 138.02196:6217 138.12782:44897 139.05423:6195 139.14819:19405 142.07774:9221 147.06560:85816 148.99081:2968 149.02335:49403 151.02425:12449 151.07533:3800 151.14822:3160 152.14365:22795 155.08546:3592 156.09341:9489 159.11691:44033 159.82185:16341 160.85915:110511 161.13240:6566 162.96959:11527 163.07533:10285 163.85138:87778 164.15128:1587 179.08556:31141 182.93361:2481 183.11681:10969 184.08830:1618 185.09616:852 195.11694:3918 197.04565:18915 199.07504:10879 204.08113:13661 205.19540:9739 207.10179:34996 211.06061:538 222.08357:22090 223.80394:141671 224.80344:11887 225.04292:4977 225.79974:78992 227.79565:10436 247.27110:10040 255.77609:35588 257.24362:11406 258.77158:12035 260.43158:11425 265.02063:9993 267.06940:33174 283.04816:5714 294.36737:11374 341.01782:22531 367.77036:10398 415.56128:11816 421.13586:17497 422.78461:12719 567.71283:11918	440169	357907	578900	348299	179841	208518	249120	158236	84112	159979	440169	357907	578900	348299	179841	208518	249120	158236	84112	159979	61221	133515	115822	301692	454657	511166	448103	245704	442194	1066037	1000015	703905	483004	849990	270851
789	13.423	1974.86	419.4595642	Unknown	0.32	null	null	null	null	null	null	999	FALSE	FALSE	FALSE				FALSE	FALSE	null	null	null	null	null	null	null	0	3413.04	AKD_SEDI_A03-IC3	100.05193:1638 101.03865:2649 101.05981:6993 102.04649:2595 102.96671:3257 104.02572:2619 104.98233:614 106.47285:861 107.04921:2120 107.08561:5042 108.09342:980 110.06017:4872 111.11689:3328 112.05193:1342 116.98234:2494 119.04924:3193 119.08125:958 119.08561:4621 120.05708:2856 120.09342:2926 120.74672:408 120.97733:556 122.03625:1342 122.07273:1778 122.10905:829 123.11688:21 124.05195:6626 125.05976:2041 127.05433:997 128.06212:3361 130.99159:123 132.00586:2330 132.92300:241 133.01363:2689 134.06012:2824 134.10913:1312 135.04414:2135 135.06255:491 136.05200:3098 137.00856:2044 137.04175:3672 138.03111:763 139.05432:1951 140.08318:1178 141.06993:4611 143.07034:1410 143.08560:5082 144.08086:2097 146.93855:345 151.02419:830 153.06990:4336 154.06247:434 154.07777:2865 155.06041:1043 155.08551:502 156.08087:2373 156.09340:4606 158.07263:4136 158.10899:4447 159.08052:1655 159.11673:1232 160.05208:963 160.08820:3548 160.12457:1142 161.05969:586 162.10406:286 163.14818:785 163.96936:612 164.06200:578 164.94908:542 165.01869:383 166.07773:2047 167.08559:3170 169.10104:5476 170.07265:6825 170.09647:4749 171.01117:81 172.08826:2221 173.09628:673 175.07545:746 175.14813:887 175.97765:1231 176.06212:1430 177.16370:1140 177.98483:8 178.96480:3146 179.03401:245 179.08122:255 179.08545:3318 180.98022:1552 181.08565:2601 182.10909:1535 184.08826:6343 184.67909:844 185.02684:118 185.09608:336 186.03439:2007 186.09950:1150 186.10378:1595 187.14813:594 189.02170:1904 191.08566:964 192.98035:3835 193.10118:536 193.97992:489 194.04942:1449 194.99600:3646 195.08052:332 196.12468:611 199.14822:577 202.07782:1051 203.00079:1423 203.08568:3054 203.17952:701 204.11450:110 205.05351:855 206.97522:148 207.10202:1802 210.01077:4550 210.08415:943 211.00806:1677 211.11186:1163 212.08318:160 217.10149:1521 226.07791:991 226.12030:2510 227.04005:729 227.07375:1321 230.13036:1754 249.60117:701 253.08636:685 258.12506:1948 267.99899:1079 277.07742:1872 287.24594:679 299.06204:802 324.98676:778 325.05576:563 341.01779:2186 355.14001:838 363.11169:815 415.10547:1265 419.45956:10131 420.66510:736 475.14154:1521 549.16309:1550 736.89764:779 744.84540:833	1561	17039	2201	0	23002	12856	4606	3539	1335	2998	1561	17039	2201	0	23002	12856	4606	3539	1335	2998	768	585	636	7084	0	0	0	0	0	0	0	0	0	0	0
790	13.427	1975.16	112.0882874	Unknown	0.04	null	null	null	null	null	null	999	FALSE	FALSE	FALSE				FALSE	FALSE	null	null	null	null	null	null	null	0	461036.4	AKD_SEDI_A18-P25	100.03429:9769 100.07589:10412 102.01360:6199 102.04646:11483 102.96687:5670 105.03356:3461 106.04134:5800 106.95216:1231 108.05706:89 108.08083:8803 108.09340:8622 110.09645:6083 112.08829:47245 113.09177:22610 115.00306:20159 115.05428:34545 116.06219:30195 116.74625:6378 118.99806:3377 121.01073:16712 121.06476:20544 121.10126:12826 122.09651:25109 123.04404:24384 124.05194:24940 125.05974:6657 125.09612:12177 125.13249:7802 126.06759:1588 126.10398:7369 126.14039:5998 129.88361:67985 130.07776:29341 131.05260:22548 133.06471:6464 133.93134:14668 135.06253:9626 136.05202:23356 136.12482:20538 139.11177:13432 144.08081:7022 145.06487:39016 146.93848:8311 148.11186:10221 148.99069:8717 149.02341:27797 149.04491:19790 150.12764:14563 151.05414:5717 151.14807:6391 156.09325:1007 157.06480:11446 158.07260:5663 159.08057:15083 159.85982:283308 161.85556:10147 162.96959:415 163.03897:4088 163.14807:9049 164.94914:8485 164.98547:14454 173.09616:4435 175.03937:1393 175.14813:4291 176.98538:3821 177.16350:3754 178.38521:5454 178.96463:17046 179.03429:203 179.08543:12180 180.17476:22100 182.89853:4303 189.02138:6577 189.16389:16513 189.95755:17135 190.07762:12417 191.00105:2189 192.98047:8830 194.04904:2614 203.08589:8257 211.06099:9773 212.08324:1930 213.09119:24181 223.80392:80249 224.80327:9848 227.12767:236 230.12950:6069 247.95540:6411 248.98877:6791 250.96771:7071 251.96806:5891 256.77573:4562 257.77182:30684 259.76764:12300 265.01993:8002 266.99939:1919 267.06897:2873 273.26337:5896 281.05124:41316 283.04764:4960 295.10336:4000 327.03577:17162 341.15656:6453 355.07001:15702 355.13919:4752 373.02045:6794 407.32492:7241 409.47470:6633 421.04401:38680 422.57056:6094 475.14304:3578 554.57404:2730 611.02448:7432 675.63251:6780 727.75183:6806	4973	4721	3125	1576	950	1248	741	2331	517	1357	4973	4721	3125	1576	950	1248	741	2331	517	1357	803	508	3974	56332	1289204	1145610	592857	81893	106590	2158462	1060640	929210	617485	1390204	404246
791	13.441	1976.23	421.443573	Unknown	0.04	null	null	null	null	null	null	999	FALSE	FALSE	FALSE				FALSE	FALSE	null	null	null	null	null	null	null	0	112107.3	AKD_SEDI_A25-P41	101.00554:11311 102.96680:5859 104.04957:12043 105.03357:4607 105.98456:7885 109.01078:35575 109.06481:11589 110.01856:14825 110.07275:37076 112.03419:8631 112.42461:8823 114.06759:3669 115.00312:26528 116.35983:9739 120.08085:7715 121.06482:8367 121.08865:16094 122.03618:101731 123.06798:7711 124.12479:5738 125.02333:15270 125.05981:11991 127.05424:13965 127.86134:5580 128.88707:31806 129.03677:12369 132.08087:54750 135.02631:38616 135.04410:36138 135.06250:10617 139.97487:7088 140.04953:12724 142.07765:25696 144.08073:48812 146.93858:10520 148.99084:18381 149.02338:134 149.04501:3929 149.09619:16143 151.02415:35501 151.11171:1960 154.15875:8509 155.01550:28202 155.70917:8341 159.09172:40943 159.82283:23136 160.85915:59261 161.05977:44173 163.85138:23757 165.16414:17888 167.08528:41427 170.07231:8048 175.11215:7972 176.06201:4769 176.98535:5824 177.16394:4439 179.03430:13169 179.08568:18044 180.04781:88698 181.06467:11408 181.19426:8836 182.10883:8208 183.08051:47828 184.08830:16754 185.09604:24477 186.15707:10840 191.00124:17849 191.08545:12519 191.78305:10498 191.83180:115222 193.97990:13997 194.10904:13013 194.82713:10729 195.11682:34342 207.10182:10211 208.07323:4085 209.08139:3714 224.80327:3272 225.04277:14466 226.79932:12692 227.79565:22982 235.18184:8245 250.96802:17284 255.77609:34641 256.23996:16741 256.77570:3509 258.67914:8780 259.76791:35044 262.34686:8793 282.05072:5031 283.04831:339 312.79227:7396 321.14890:8115 327.03607:33249 351.49615:8824 376.26263:10122 410.51477:9726 413.04962:8880 421.37885:7894 421.44357:110671 421.47501:72888 495.22076:9157 578.95227:8971 722.32281:8545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18857	87389	82303	73080	105928	0	204011	0	139555	15591
792	13.453	1977.06	183.08078	Unknown	0.04	null	null	null	null	null	null	999	FALSE	FALSE	FALSE				FALSE	FALSE	null	null	null	null	null	null	null	0	141972.1	AKD_SEDI_A20-P28	102.04642:3172 102.96674:31320 104.02570:26339 107.04925:45530 108.08083:4977 109.01059:669 109.06489:5428 110.01853:10549 110.07268:69571 110.09644:49011 115.05430:112367 115.97495:3921 116.06213:25408 118.07772:18527 119.04913:24620 120.09334:4515 122.07264:6832 123.08044:16322 123.11687:5634 125.02336:2513 125.09613:3052 125.13261:3502 125.89899:8054 127.85973:1530 127.91437:22047 128.88716:25873 130.88290:11481 131.05260:8608 131.30435:8066 131.87938:13841 132.08896:27040 133.01357:13575 134.10904:28732 135.06259:46654 136.05168:28902 137.13246:4362 139.97504:12795 141.06996:31737 142.07780:12569 146.93869:22501 148.99071:20695 150.14072:37107 151.14816:6417 154.87262:9831 155.01546:16100 158.07281:29347 161.05980:10790 161.85555:272524 161.89359:29594 162.96959:12722 163.85136:40547 165.06979:67801 165.84721:42457 166.03188:7940 166.07323:21048 168.08073:46925 170.07243:44148 170.09607:29486 171.08047:19528 175.03902:10617 175.14832:10972 178.96489:14407 183.08078:121881 187.14827:2871 189.06979:15905 191.00107:15056 191.14307:7278 191.78102:14815 192.09344:15445 192.83133:34898 192.98026:15393 193.05000:33506 194.82698:19799 195.11694:9234 199.43425:9096 201.12726:9839 203.34666:7863 204.09331:12766 208.07346:13795 209.08115:8281 213.59877:8491 215.06862:17459 218.04932:18415 226.79901:10769 245.22600:19477 255.77612:30115 257.77191:18125 281.05124:5264 307.82968:8537 348.18701:8917 417.65637:9039 421.39587:14486 428.04181:8576 463.80792:10788 482.98404:9821 510.56265:10340 514.82318:10773 586.68164:9175 600.95447:8162 711.84985:8274	119922	82206	63210	52441	19754	14030	24199	42550	18017	30511	119922	82206	63210	52441	19754	14030	24199	42550	18017	30511	15809	24174	16912	57802	82131	327501	410909	33683	363526	552903	629787	447340	620602	421433	71723
793	13.473	1978.6	161.8555603	Unknown	0.12	null	null	null	null	null	null	999	FALSE	FALSE	FALSE				FALSE	FALSE	null	null	null	null	null	null	null	0	6028159	AKD_SEDI_A27QC1	101.81176:2328 102.96682:6615 103.05428:14569 103.97487:4414 104.04956:24221 104.06210:10865 106.96206:10372 107.08558:1951 110.09656:3144 111.04412:40316 111.11688:6829 115.05428:127928 115.52003:10400 115.97501:16683 116.01656:1681 118.04132:23422 118.07772:31808 118.99803:12774 119.08560:5229 120.05711:1695 120.75128:9303 121.01070:6739 121.06494:68703 121.10123:78929 122.07262:14359 122.10914:20380 125.05975:14035 126.04649:29860 126.06757:27531 126.14021:9547 127.86121:2595 128.06210:91078 128.88718:57665 129.06993:12407 129.09103:30918 130.07776:10280 130.88307:19087 131.05263:17738 132.08899:18498 133.01364:17954 133.10124:53405 134.10898:8851 136.05202:27650 136.12476:45927 137.04195:9649 139.11189:2445 139.97490:31570 141.06995:26255 146.07269:34253 146.10909:38632 147.02663:17896 147.06564:1994 147.94695:8067 148.06526:23832 148.68758:9515 149.02348:8619 149.04488:5001 149.13245:40435 151.02420:29713 152.98271:26264 153.06981:46756 155.06030:28836 155.08554:17839 158.07251:14493 159.11700:40665 159.85980:212056 159.89909:38800 160.12463:2777 160.85916:7103 161.13242:11226 161.81787:1688 161.85556:91873 161.89516:847 162.85497:24426 162.96973:6646 163.07544:5112 163.11182:6396 163.14818:4670 164.08319:523 165.84712:20407 169.10124:8145 172.11197:11802 173.13251:7142 174.03931:9106 176.06224:13353 176.98550:20161 179.03421:21883 179.08551:11412 180.08099:5633 181.10115:15692 183.11681:6998 191.00108:1094 191.08548:6127 192.00055:5668 192.83131:47877 192.98055:5178 193.82764:109167 195.11688:14841 202.07741:4693 203.08559:9215 204.18187:6948 207.29071:10832 209.08083:10602 212.97052:27206 213.09114:26548 215.17946:57367 216.18288:16326 221.08443:37666 222.08398:43845 223.80396:69638 225.04266:8944 225.79971:44019 227.79567:37490 239.17960:446 248.98872:13892 255.77611:15380 256.77548:11360 257.77176:35110 258.77084:339 265.08530:10541 281.05115:45121 282.05084:10334 283.09970:3607 296.23016:11357 324.98669:16257 326.96625:19953 341.01785:21122 354.22763:10135 407.24191:11349 456.30072:10299 474.48364:9666 562.83734:8863 563.51556:8795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14800907	29526518	32161244	1397960	72102458	32905320	5839311	16261586	7786667	26381847	4421543
794	13.459	1977.51	166.0084534	Unknown	0.04	null	null	null	null	null	null	999	FALSE	FALSE	FALSE				FALSE	FALSE	null	null	null	null	null	null	null	0	43205.19	AKD_SEDI_A19-P27	100.43053:10167 104.04953:42895 104.06210:50323 105.03358:68480 105.06995:116326 106.04137:11320 108.08081:27779 109.06495:35240 110.01849:11711 110.09644:75163 111.37833:11187 114.06754:15224 115.05428:5318 115.97491:5758 116.01654:20462 116.35968:12709 117.06992:34083 121.06488:7543 122.06013:74495 123.02631:53373 123.11687:38285 125.05977:9868 127.05427:30846 127.91441:9325 128.88715:4417 130.07774:68474 130.19641:11242 130.88297:1910 131.87939:71067 132.09348:13168 133.93130:27039 134.03624:10196 135.11688:4276 136.11224:60094 137.04173:12444 137.09607:8681 137.13252:3777 139.07536:37269 139.91980:11995 139.97495:13986 142.07776:13934 142.68958:12702 144.08076:19378 147.11684:27997 152.06210:119166 152.14346:20609 153.06981:9090 153.12776:23823 154.07787:22022 155.06030:8922 155.08559:48618 157.12224:66372 158.07248:30489 159.08067:36868 161.05978:22590 161.09584:20158 161.13232:8520 161.85555:55278 162.04976:19075 162.85501:13741 163.85139:25209 165.06979:42865 165.12755:11680 166.00845:43205 166.07312:19116 167.08554:10068 169.10114:14920 170.07251:50642 171.11674:40327 171.13795:37424 172.11232:1093 172.95103:10863 173.39180:14002 177.16393:12086 178.07768:7771 179.03401:18670 179.08528:42139 180.04750:41088 181.10107:37259 183.08043:128143 184.08841:22570 191.10681:25374 192.00066:1961 192.98035:2080 193.05005:40475 194.18996:12817 194.82710:24666 197.81950:22952 207.10164:13425 208.07303:32064 211.06071:29528 212.08305:49613 213.51332:10925 218.78799:11022 221.08440:45496 223.80394:7000 224.80325:13951 225.04268:24194 227.20052:8655 229.79135:12260 250.77292:10542 256.23981:10191 257.77179:25805 265.01947:10306 326.96719:2393 334.72501:10591 339.91690:38123 341.01627:733 358.97021:11044 384.17789:10989 395.56229:12169 420.65268:11116 421.15204:84406 421.20001:46381 460.09851:11343 466.31955:10617 491.00537:16955 540.10687:11575 740.08820:13276 745.40045:11968	16750	8605	28441	3358	2689	19265	16955	22645	27316	11420	16750	8605	28441	3358	2689	19265	16955	22645	27316	11420	5385	5029	5253	28849	8651	54603	21031	4525	0	0	10196	22704	6089	0	6497
795	13.492	1979.99	180.0809479	Unknown	0.32	null	null	null	null	null	null	999	FALSE	FALSE	FALSE				FALSE	FALSE	null	null	null	null	null	null	null	0	164947.3	AKD_SEDI_A26-P43	103.05427:8197 105.03354:54830 106.07327:36441 107.08557:25115 108.54408:6010 109.10126:689 110.01863:8280 110.07278:6480 110.09652:10591 110.50148:5768 110.97797:5130 112.12022:4083 113.04200:4333 114.06765:3487 115.00311:1364 115.05430:17000 116.01648:35712 118.04136:78124 118.07776:2805 119.04479:46115 119.08561:118345 120.05704:49740 120.08082:44878 120.09340:45009 121.10123:174546 123.04411:32099 124.05191:15359 125.13260:3798 126.06757:35859 127.05429:54710 127.86056:5727 128.06210:23086 128.88715:30638 129.05739:10799 129.88361:59226 131.05261:55542 132.09343:24217 133.99101:17874 134.03639:13010 135.11687:8557 136.02153:6065 136.05197:1557 137.13254:469 137.38672:4741 139.05441:6050 139.97493:12608 140.06239:31214 146.07269:14207 147.94693:7924 148.12480:28639 148.99074:11900 149.02344:23490 150.97150:7678 151.05428:37766 152.98283:16537 153.12727:10553 154.07780:51259 155.06053:2848 155.98972:6589 159.85982:209129 160.85916:35939 161.85558:48247 162.14038:12449 162.96964:25383 163.07547:9234 163.14815:18988 164.15147:13025 164.98521:947 167.08545:50113 169.10120:8210 170.07263:10562 170.09628:749 176.06223:12850 176.98563:23243 178.02823:6795 178.96469:14290 179.08534:23471 180.08095:188396 181.08890:103884 182.10907:26567 185.63446:6078 187.14806:29151 189.06984:1079 189.16357:17381 191.00113:3524 191.08549:18841 192.00044:14147 192.83124:14878 192.98022:11112 193.01654:3984 193.10110:12661 193.82768:50044 193.97954:14016 195.11694:22313 201.16360:5362 207.10190:15382 208.07303:7078 209.08121:29734 211.12273:8803 215.08524:15635 215.17953:11084 216.18289:26242 217.19519:22089 223.80394:478 225.16400:16403 225.79976:24918 226.79944:7822 227.79543:15252 229.19536:10446 237.16364:12648 243.21082:2902 255.77611:31672 256.77533:2020 257.77194:18644 265.02011:16152 267.06900:8709 283.04843:17321 302.95056:2158 335.92282:7770 341.01801:8140 341.82321:6057 349.84830:6102 362.47751:5887 421.23532:62237 421.27136:51484 487.87250:7204 693.08508:6010 702.30658:7258 730.63800:6271	184335	128480	92818	31474	44071	68500	78024	48546	49403	23123	184335	128480	92818	31474	44071	68500	78024	48546	49403	23123	28614	25105	23239	134360	294577	290835	443657	63565	371795	173702	262961	853172	726083	562667	223101
796	13.476	1978.8	116.01651	Unknown	0.12	null	null	null	null	null	null	999	FALSE	FALSE	FALSE				FALSE	FALSE	null	null	null	null	null	null	null	0	142835.6	AKD_SEDI_A20-P28	101.05980:20668 103.05428:24543 103.27934:7705 105.03354:7611 105.54929:8221 106.04132:49118 106.07777:4875 107.15901:7859 108.09344:80668 110.10905:10385 111.02631:2265 111.08051:33030 111.11685:8375 112.17324:8917 113.04200:47691 113.46201:9040 115.05431:58007 116.01651:210339 116.98267:25527 117.01852:17950 118.07771:52459 119.08559:4413 120.09335:4293 121.06486:15039 122.09640:371 124.03420:11968 127.05430:13673 127.86017:10803 127.91382:17582 128.06209:44160 129.03671:573 129.06993:38617 129.88361:62289 130.07777:22226 130.88297:11904 131.08563:33196 132.04857:29038 133.93135:7013 133.99101:40199 134.03629:61672 134.10909:25904 134.91528:10696 135.06259:16942 135.11694:49181 136.05208:18206 136.08841:24685 136.12029:90454 137.04176:9246 138.03712:10676 139.11156:10068 141.06999:12915 143.08556:26725 144.08072:26773 144.09329:19293 145.10129:4690 146.07269:16713 147.06555:57474 148.12456:3913 151.05788:42167 152.06206:79691 152.98250:37689 153.06984:29531 155.06041:14519 155.08566:50087 157.06467:5084 157.10121:28938 157.71355:10620 159.11688:18094 159.82126:15215 159.85983:605858 159.89618:37661 161.13258:7483 161.25549:10237 161.89305:5770 163.07533:16162 163.14815:8115 165.06989:27725 168.06042:16235 170.07271:25984 171.13800:15277 178.07745:41084 178.89867:9950 180.08105:25326 183.11671:36411 184.08865:32535 185.09621:29826 185.15335:25003 189.16412:9143 191.78142:3251 192.98036:39019 193.01660:38101 193.82768:165389 195.82343:19454 196.04753:35607 196.82285:11299 198.04469:7578 199.16922:197 202.07738:19421 207.01352:8275 208.07304:16483 208.10582:2687 223.00946:15077 223.51785:9350 225.04274:13063 225.79976:64105 230.00850:7066 235.98547:8871 243.21097:12830 248.98866:31882 250.96812:25092 251.03735:13366 251.33264:9873 257.77194:15708 258.77127:40392 259.76761:20394 261.35681:8876 263.16415:56301 264.98132:19755 265.02014:20542 265.98572:67130 267.06876:29422 278.18756:11445 282.05194:13531 283.10065:8814 299.07730:9357 327.03522:4566 330.07950:8237 339.91699:263 341.01816:19175 407.56699:8659 421.37802:42538 473.36383:3709 473.69101:11355 475.14197:21383 543.30566:8510 592.99933:8106 726.06445:8979 735.98206:10480	188934	172773	180498	145397	149409	195985	139705	157371	183809	165513	188934	172773	180498	145397	149409	195985	139705	157371	183809	165513	4998	8822	3880	205045	265967	557851	480322	174875	139638	268649	268437	483006	294810	431561	149363
