								Class	Cal0	Cal0	Cal0	Cal0-005	Cal0-005	Cal0-005	Cal0-01	Cal0-01	Cal0-01	Cal0-02	Cal0-02	Cal0-02	Cal0-05	Cal0-05	Cal0-05	Cal0-1	Cal0-1	Cal0-1	Cal0-2	Cal0-2	Cal0-2	Cal0-5	Cal0-5	Cal0-5	Cal1	Cal1	Cal1	Cal2	Cal2	Cal2	Cal5	Cal5	Cal5	Cal10	Cal10	Cal10	Cal20	Cal20	Cal20	Cal50	Cal50	Cal50	Cal100	Cal100	Cal100	no spike	pre 5	post 5	pre 20	post 20
8570	12.718	373.11911	Famoxadone	[M-H]-	12.66	373.11938	Quant\notlatePFAS	61.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700364	0	243195	385204	938893	1229282	1082929	2985505	2167461	2753152	4385832	5955124	5780522	15616757	12606649	13275319	31062170	27366394	26988778	66080772	62220852	68289032	192540864	179995664	177901760	418011904	397505344	403106976	0	16598387	12904671	57166100	46155732
6991	10.554	320.04938	Flamprop	[M-H]-	10.5	320.0495	Quant\notlatePFAS	204.87	0	0	0	0	0	0	0	0	0	0	0	0	0	356910	0	578327	457012	338114	1128017	503740	791164	2935019	2595531	3158823	7148324	6983132	8180483	11405974	13960467	13181565	37198720	36344676	34523948	78230864	71592904	67575224	155667296	153930112	145863184	399485728	408297536	413964288	804290304	818590464	777110464	0	28885710	29313418	104783992	109555656
7216	8.25	329.00024	Furosemide	[M-H]-	8.17	329.0004	Quant\notlatePFAS	187.65	235815	366476	304377	239184	338051	257115	498246	1131831	293327	334027	0	603390	323651	586756	465627	286486	374473	681385	745450	303395	1163003	2856928	3797892	1718283	5612142	5411470	4729184	9617634	9916490	11713590	30162466	27802774	27469024	61579008	57348968	62007520	128838352	123200696	117508992	286999264	287191104	273429504	521377408	508970688	516139648	278163	17344452	19888772	77208616	77558776
4834	13.18	249.14958	Gemfibrozil	[M-H]-	13.1	249.1498	Quant\notlatePFAS	23.96	33748760	33976468	33809912	40152280	35177588	31815568	31572446	32014292	32290166	28938254	31439744	38606624	27500084	27023504	33896284	27374444	36263844	31939758	31099898	29827400	34060076	30810524	34683908	33250762	31326438	28464938	36733992	35759268	35316104	40917240	41273892	36529516	46187120	49571924	57922412	55169764	87374160	72817520	83632720	165878176	159682992	155099504	306841600	293440992	287291040	12615866	31934358	25645936	51210752	47276260
6263	4.644	295.95709	Hydrochlorothiazide	[M-H]-	4.52	295.95721	Quant\notlatePFAS	76.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287071	0	0	1122875	389342	4855114	3860685	2768938	13327299	11283622	13518656	29474674	27780530	29780526	58505828	55428900	59666120	163097696	178844928	165397232	311324512	308795040	305531520	0	9285333	9548586	43537108	43742100
1514	9.061	149.06075	Hydrocinnamic acid	[M-H]-	8.98	149.06081	Quant\notlatePFAS	52.92	100682056	99804248	94006760	94773152	92555048	86842336	79077368	87872568	84666408	76235704	75757416	72725528	72580312	68448896	69642360	68760168	67625936	62316268	62029424	62594320	62392392	64349032	60675692	64426644	71430456	67873320	66557512	66372164	65534896	65775916	75381256	75874608	75419144	91856464	86624984	90158032	124056752	113472000	119650496	207019024	219305664	214767232	352472128	352146176	342048064	0	0	0	0	0
5	12.25355556	205.1234	Ibuprofen				Quant\notlatePFAS		86917039	97558563	94304564	87941204	92463441	78900523	82622691	79013358	74872174	73149952	80390414	69437230	61145447	68304348	66005140	58272840	68753709	70775904	66303133	54435732	60100709	58788746	64842191	60255973	59807054	63423348	63193007	59570770	62610321	57950870	55921074	58806280	54936386	63648991	57427165	60293159	69033181	65113227	66055398	77365636	80310589	77770625	82277087	87914464	89635578	0	0	0	0	0
7461	11.537	337.07471	Inabenfide	[M-H]-	11.47	337.07489	Quant\notlatePFAS	325.06	0	0	334794	266289	0	339545	0	0	335598	415182	985292	1050059	2525825	2474638	2232044	4368128	3890537	3589184	8558488	9746657	10333109	23393444	24194316	22257516	51376788	48439660	48596592	98329504	99275344	93413632	247225504	233159136	249257040	553030336	524254624	503018720	1063792000	1022026304	1066732544	2514770688	2498259968	2478014976	4858530816	4575408128	4511448064	1148866	193881920	183767760	709284928	674478656
5179	12.427	261.06683	Indigo Blue	[M-H]-	12.35	261.06699	Quant\notlatePFAS	19.56	0	0	0	0	0	0	354724	0	0	0	0	343440	0	0	0	0	0	0	0	0	425334	891311	724120	446843	1856067	928622	1836072	4226417	3477550	2736544	10506416	9277761	10042543	24431828	24211348	21934394	45021836	48727656	49588876	136875216	126231960	129086424	278722496	250612000	250988656	0	11831446	9975475	34338988	36899160
9808	12.231	420.97958	Indigo carmine	[M-H]-	12.14	420.98059	Quant\notlatePFAS	10.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	613370	0	1376746	926242	647594	3588168	3239096	4140146	11784586	9396523	8433831	12253090	18478664	12984387	0	0	0	0	0
5294	12.892	265.1478	Lauryl Sulfate	[M-H]-	12.8	265.14789	Quant\notlatePFAS	216.98	202989168	261767584	258364704	184988048	372482176	307827136	260384672	241201744	250308048	203473264	245084864	226433904	284063648	264125472	347024000	334789056	321667520	162330400	225646480	209077712	324980576	525410944	238726960	332333184	297130336	316018240	236309824	250779536	240227424	288789408	237283232	367965824	463560768	488940512	268604224	393329696	638635200	480902112	579994112	1166467584	1085251584	1066477824	1615374208	1477620480	1334713472	0	0	0	0	0
3070	9.335	199.01663	MCPA	[M-H]-	9.23	199.01669	Quant\notlatePFAS	114.27	252434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	736450	0	321274	242290	567998	2286597	2272904	2433550	4737268	4804304	3087668	8602457	7479814	9860680	26725848	24397740	24248580	54712376	52446884	50203876	112446552	112539400	106514688	272523424	291051168	273513440	545203776	543470656	518252704	0	23940726	21653022	83081136	94760648
11947	13.407	505.10999	Metaflumizone	[M-H]-	13.36	505.1105	Quant\notlatePFAS	6924.94	0	827246	602408	0	0	368596	0	0	1514739	0	0	0	0	0	0	789548	0	951672	1081426	898764	527269	1629510	2833087	1012719	2505276	3476838	3316307	5842406	5716399	4950595	13595993	11557410	14860194	22604422	32253456	24674738	41243096	36816484	59127928	104933952	76795456	103248456	171126368	189769616	158419232	390089	46810056	23553070	84377760	70829200
1569	8.688	151.04002	Methylparaben	[M-H]-	8.61	151.0401	Quant\notlatePFAS	78.28	12951712	13239621	15244301	13803081	15311001	13362968	9701671	12958989	10925148	13299113	8944871	9477014	9902733	14280503	9831272	11361676	8090602	11229238	13815168	13394452	11892944	15068237	13547201	13745603	19992900	19498140	19709382	25593794	29052710	27466844	59787648	64582120	59411172	104110504	104348016	106073728	208338864	215793568	214949328	490513760	560251136	511776320	881518912	976202688	924338432	6158648	47736004	50006368	134936752	129173616
6162	9.843	293.13934	Mono (2-ethyl-5-hydroxyhexyl) phthalate	[M-H]-	9.78	293.1394	Quant\notlatePFAS	37.78	22276098	13531686	16036611	18677396	20111426	13523019	21696666	21489040	14788708	13344893	20231726	21380048	19081796	18956908	19596030	15262431	14583255	15463824	22827256	18689724	20928814	21778454	23933082	22146708	18595798	27308790	24566638	26112770	27459634	28769948	40776924	41363100	42274956	65300676	62031048	62917812	110509584	108857728	103740056	249367392	236546432	230312432	446553856	425185216	427116704	8654062	24136512	32234870	69347296	69868792
6596	9.424	307.11856	Mono (5-carboxy-2-ethylpentyl) phthalate	[M-H]-	9.36	307.11871	Quant\notlatePFAS	61.92	2679955	2909226	3265092	2982333	3594826	3621684	4171239	5232406	4063212	4736836	3777720	3192895	4436565	4049263	4742876	5145348	3897842	3609500	5847322	5015806	6310761	7698614	7714771	8063634	10330188	8980152	10318372	12790862	18021906	15804601	37862916	36812072	41365108	75595456	75764176	67277088	141744864	136346864	115782608	322048192	331574528	352321568	568980416	599689152	569935232	1809085	21653192	22030662	84472216	82877944
2838	7.009	193.05057	Monoethyl Phthalate	[M-H]-	6.91	193.0506	Quant\notlatePFAS	9.68	65774564	58171368	60539228	57270528	44199604	55463020	36973896	37634236	44323292	41549596	34799464	52436184	30952746	36486640	43634228	28998240	43179748	32229236	39796504	26514232	32312928	28455120	34284880	41938188	39935828	40069560	34144408	37696648	37616796	34182000	52587448	43489508	45532484	61449444	51918892	58629804	76193808	76379080	73861928	150075200	154957344	144650048	283052832	261190992	247168880	0	0	0	0	0
3880	9.285	221.0818	Monoisobutyl Phthalate	[M-H]-	9.22	221.08189	Quant\notlatePFAS	34.8	52158516	63592520	56065836	51937776	45054808	64931968	54950636	57094108	48876276	44921348	38725984	44225132	41068160	48160020	45363368	49290128	61843332	39386168	39877168	44698660	38898364	41743092	37949840	45550600	40714204	48983408	39617504	45151664	53325060	44371904	58662068	69550600	71602800	100652864	84535144	90909632	158551040	143265296	135283776	300669056	325042784	332119520	551672128	548838912	552898304	32145090	0	0	80505072	86327600
3256	7.431	204.06656	N-Cinnamoylglycine	[M-H]-	7.33	204.0666	Quant\notlatePFAS	42.6	21710962	22132370	19483768	21129954	23805536	22659370	19671430	24375808	20613356	22083330	22616988	19581436	19779358	21584826	20851534	21590056	23780210	21266636	21839008	21307560	21182688	20854368	23480186	20738042	27148338	26683834	23824078	22921180	32790470	30946562	36810824	38929844	44993560	62806780	62572244	64349352	116602208	110013880	96124296	223971952	244246528	251063536	405448576	391301984	384611840	0	0	0	0	0
13828	13.013	583.98273	N-ethylperfluoro-1-octanesulfonamicoacetic acid	[M-H]-	12.94	583.98297	Quant\latePFAS	186688.19	1120012	303431	504806	662195	0	356222	0	417736	394814	0	318923	344789	0	0	0	0	0	0	664413	400293	0	1388248	975685	1285697	3150793	3349596	3479572	4162962	5859070	5872629	12186426	14590572	14498366	28629000	18478132	26803048	56385312	50186684	51296872	159439792	98524256	111167704	211001888	205141920	199035920	0	74606952	35951252	100170320	76225208
5452	12.69	270.2074	N-Lauroylsarcosine	[M-H]-	12.62	270.20749	Quant\notlatePFAS	216.56	23627276	27966460	28513490	28006216	33333488	30658698	26712908	24856352	25591642	24780750	30194758	29228142	29300386	29489494	32059092	28410178	27192084	22112296	26588168	30096722	33106522	38874096	31994310	33271538	41921032	45525304	40304080	36980796	53848940	52399868	88236280	85917512	94761248	175149648	150740544	160057904	305651424	303278432	315271968	818761280	710288320	712829312	1363445632	1306001024	1273076352	21345284	71000664	78793656	190795456	229555408
6742	11.907	311.97455	N-methylperfluoro-1-butanesulfonamide	[M-H]-	11.85	311.97461	Quant\notlatePFAS	22.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536220	0	0	0	0	0	0	1675162	0	0	328083	0	290081	0	919966	1249906	2495791	1743315	5296510	5229957	4669910	8183688	8766264	9113871	20204186	14679681	17484186	38266256	43264624	44503604	2339964	77014880	196446448	310977120	705121472
13490	12.845	569.96722	N-methylperfluoro-1-octanesulfonamidoacetic acid	[M-H]-	12.77	569.96729	Quant\latePFAS	262953.91	489763	877717	430628	0	310858	629747	821337	728510	1891488	472900	810416	408881	0	449997	0	604537	744532	0	836223	1296419	398585	2609812	1285040	2148470	3735125	4493856	4345982	5407310	6877545	8140251	14214974	21717768	20798204	44491940	28510778	38488784	82147088	63969588	70996856	225995024	154529120	174216544	308239840	318445344	301374688	0	80060352	39586312	105550528	98702696
3560	10.541	212.07495	N-n-Butylbenzenesulfonamide	[M-H]-	10.47	212.0751	Quant\notlatePFAS	43.38	4480755	3610232	5161450	4974410	4397876	4067990	3689421	4267879	3239512	5478296	5260888	5392816	5683255	5709583	4260868	5514974	4554867	6574272	5898626	6729764	7479518	10368149	9191447	9232245	10358859	10288447	13880150	14362175	15105513	16037952	27232632	27825406	26263742	48303116	48281484	49897684	95765352	96448784	86549984	231393984	242600592	233273248	475842592	442909216	399420192	2142713	17394860	16615566	49522792	54755704
1000	6.461	123.04511	Orcinol	[M-H]-	6.41	123.0452	Quant\notlatePFAS	21.67	7553632	5525464	6704599	6720700	6093466	6498978	5968739	8268444	7727744	6819526	6111458	5751372	5230005	5321220	6753990	4519225	7626834	6238308	6089812	5059713	6361202	9183961	5596328	7391324	8822348	7135560	4320899	11681254	10707440	9326190	17614000	15364492	20083404	24406686	25830466	22438154	43338060	38579040	42054124	97527456	99593656	99175432	185305136	183094000	168493072	12520771	0	0	26336770	25463996
1545	4.834	150.05598	Paracetamol	[M-H]-	4.72	150.05611	Quant\notlatePFAS	11.28	3247675	2259816	3332796	3647050	1808445	4018088	2868005	2905858	622038	1200466	2466951	3757096	1500827	2978083	962500	910260	722677	1876341	1858908	1326892	674444	2306489	1368271	3307590	850134	1236211	1923812	2743453	4975556	2229346	4563009	6192710	7377954	15472960	15102162	13613001	25009808	24371858	25279960	60903876	61485992	59460928	112193656	115883688	106550704	0	0	0	9576838	9891745
5223	12.482	262.83963	Pentachlorophenol	[M-H]-	12.45	262.83969	Quant\notlatePFAS	759.85	7488227	6226690	6928386	8284606	7090552	7157962	7456298	5398456	8742499	5685219	8086732	7904646	8156954	6652774	6522348	7618800	7008557	5693688	7409952	7743681	9124249	13421628	13317277	11706300	20256584	20247788	18264886	30477382	31694020	32174686	65055488	69810344	68692784	138712400	128643536	139494672	278956352	266249792	273802368	648540608	615723328	655091264	1173129728	1230582528	1147350144	8376924	76560304	88180312	255987632	308812352
6352	9.54	298.94275	Perfluoro-1-butanesulfonate	[M-H]-	9.46	298.94299	Quant\notlatePFAS	703.48	2347612	974002	1484868	1537706	2413170	1598075	2565539	2180071	2455828	3852193	3754264	3157727	7098863	7058406	6077127	10296530	12446948	13536661	22156900	23962514	22519008	54709392	57454828	55130804	108913456	109494880	109963592	202144240	204911072	196620480	524505696	518591392	524260704	1116219392	1082909440	1054709824	2202668544	2168723968	2135017856	5106939392	5157947904	5033388544	8886211584	8570727424	8898272256	5443080	473461408	514235264	1674934784	1779687296
14155	12.941	598.92365	Perfluoro-1-decanesulfonate	[M-H]-	12.86	598.92383	Quant\latePFAS	765771.44	4240372	4100211	5669092	4427994	3607900	3782498	3054272	4138628	6514870	3664526	3285885	3124322	2618252	2609749	3951063	4592760	3927321	3153081	4731680	4012015	3688484	8014698	6099410	9348625	15512185	17825494	11950628	10289850	17361006	24150110	36556952	66378436	81052784	170199584	54912164	117971432	269895616	183035968	216434000	791497088	590898048	740068864	1183504256	996429632	791573312	2437872	227062992	90108448	343808864	307925952
16383	13.461	698.91754	Perfluoro-1-dodecanesulfonate	[M-H]-	13.38	698.91742	Quant\latePFAS	75868.99	9606246	5927371	7421862	7386894	6293588	7221512	5650936	6888432	7060927	3433724	4067065	2909278	4007076	4519826	3317268	7515981	3150034	6358935	3829994	3876187	3121640	4663543	5162230	4745195	6530390	5174998	4960172	6327395	7003168	5173049	5334390	5773816	8179544	7309721	5339068	11545627	8812471	15179248	11774402	36606440	24300866	22876866	36321272	41071280	40160544	1423365	223979088	67408704	238590176	191817968
10571	11.769	448.93289	Perfluoro-1-heptanesulfonate	[M-H]-	11.69	448.93341	Quant\notlatePFAS	1735.43	3366222	5666682	6265397	4038599	3956601	4949293	4180020	3675768	6491278	7338656	5415584	6666743	8654230	11169656	9722396	14206471	15628608	14578738	26808762	26072690	25296718	64029484	58624868	68997704	124578776	126497392	127779544	201326304	224706192	244418880	592746368	614320256	656878208	1303587328	1158667648	1234822272	2473117952	2393471744	2400333312	5677556736	5788273152	5821896704	9305037824	9560854528	9133405184	7023384	576718016	545909120	2042796288	2007739136
9265	11.203	398.93607	Perfluoro-1-hexanesulfonate	[M-H]-	11.14	398.93661	Quant\notlatePFAS	364399.66	34469436	33483570	28794510	31846800	32268894	30766482	33579884	32809638	31491272	32429182	29346642	29035714	34088768	34300692	37052532	41806376	41410896	37377696	49121464	49777348	50116880	86744544	83447088	87402096	157826768	151795312	153473472	258971664	261732592	263052752	651194368	636014848	691025536	1329504384	1237701120	1224347264	2556886016	2540793344	2542280448	6163555328	6370233344	6187213824	10844076032	10765415424	10399763456	29075710	601553984	585083392	2186284544	2192126208
12991	12.614	548.92657	Perfluoro-1-nonanesulfonate	[M-H]-	12.53	548.927	Quant\latePFAS	2557012.75	2908566	5136006	6074568	4347302	2786022	4330674	3056448	3204327	6935826	2793418	3077671	4224246	5769266	3610064	6829778	8723279	6511474	5964024	10025840	9529462	15577094	24777304	14336789	28803086	52476092	62438096	43916208	43181488	59729616	93392344	167199904	242080272	308994592	640433216	285589312	474992480	1004499968	820425664	891726080	3096155136	2471056384	2800482816	4438914560	4060137984	3513461248	2488450	347656128	193667200	887961536	884129600
11768	13.17	497.94589	Perfluoro-1-octanesulfonamide	[M-H]-	13.13	497.9462	Quant\latePFAS	927459.94	3024326	4136195	5749449	3075163	3017980	2995361	2315764	2547603	7094426	2157164	3326760	2578678	2601680	2032469	3192992	3478143	3974314	3385266	5367832	4437516	5391851	11988538	8615522	11934792	20347130	23689772	20673836	26888596	28647240	34994352	81129968	90640208	110151624	228509088	164001856	174154960	367832512	309003104	411709696	1056438272	863542528	1019717760	1797494528	1601676416	1541788288	1528326	210765808	89799568	479871072	338525280
13167	12.636	555.95135	Perfluoro-1-octanesulfonamidoacetic acid	[M-H]-	12.57	555.95172	Quant\latePFAS	695001.12	836653	3252215	3362243	3115247	2743541	2458420	2127071	1806216	3649370	1834672	1743006	1843268	710709	2137002	1758537	1579142	3256072	1982709	4470714	3402768	4919069	8309238	4690458	9286713	17097924	19962886	13342371	16808058	30081700	30147296	63114492	79948640	89767240	185870272	108152168	146689056	316913568	286785632	316191360	882966656	607104000	734556032	1151426688	1131858560	1159982848	1937000	190890752	123288536	314788576	342634528
11802	12.223	498.92981	Perfluoro-1-octanesulfonate	[M-H]-	12.08	498.93021	Quant\notlatePFAS	574676.69	33126154	43286240	45363364	37552528	45752268	43683256	36792140	36111868	42210660	37815820	38624008	36963692	38942096	39755304	44771188	44087972	48628428	38021420	48080652	44820040	54771536	83137528	67851192	94260840	143408976	154219184	121607808	149413264	173265024	210701408	460728032	537144768	585070528	1106574336	800835648	951127104	2141462912	1777220992	1994409088	5129826304	4531491328	5064851968	8044844032	8193654272	7165038592	37513204	497472768	440310496	1678647552	1540539136
7861	10.503	348.93927	Perfluoro-1-pentanesulfonate	[M-H]-	10.43	348.93979	Quant\notlatePFAS	1403.59	0	0	775365	1175779	0	0	0	0	1009818	1621090	0	0	3220911	4992289	3874571	10336083	10538520	8895636	22427542	18883116	17779518	50127500	46811240	47105496	90250152	89704424	97098768	166284016	169797728	177242912	440137696	455808640	481439360	911246528	916842176	888817920	1812245632	1705168128	1747757696	4421673472	4555316736	4633343488	8166556160	8208833536	8129653760	3466134	430404448	446558880	1541484032	1572350208
3582	7.147	212.97919	Perfluoro-n-butanoic acid	[M-H]-	7.02	212.9792	Quant\notlatePFAS	41.8	230366	0	0	0	0	0	279375	0	0	0	0	0	334908	0	0	0	332648	0	1402716	283763	842306	2886608	2944480	3763992	7710565	5750259	6482184	11929836	13869562	12166991	33846244	36616136	40739880	79311336	78696520	76244216	160904976	150774016	150558864	403048448	391572352	408813664	682196800	705832256	678325632	0	29316692	31332166	125610800	125386720
12139	12.627	512.95966	Perfluoro-n-decanoic acid	[M-H]-	12.55	512.96002	Quant\latePFAS	352.28	0	1269733	1156230	529154	1553212	1141498	875372	1184557	1435986	525030	952244	1291196	1786522	1132788	1533102	2542894	2080328	724157	3595036	3008129	4713262	9332252	8149118	10665926	18927578	20812112	16489254	21385120	25286122	30383570	68598888	82017328	102392104	211732976	130486144	159775200	335502560	295383680	343083520	883111040	824711552	839151552	1311247104	1292631424	1192180992	1624507	101351408	78814344	324784544	296488960
14474	13.239	612.95349	Perfluoro-n-dodecanoic acid	[M-H]-	13.16	612.95367	Quant\latePFAS	134479.66	541712	674836	537211	617577	0	854820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364249	1144543	0	1136452	485762	1591611	3318638	1313354	5126684	6417810	7677832	13883704	5997422	12047082	21884706	20272772	23711916	75560800	64632532	71614520	132329496	116648232	91876128	0	69168336	24400648	88114424	58526128
8292	11.17	362.96915	Perfluoro-n-heptanoic acid	[M-H]-	11.09	362.9696	Quant\notlatePFAS	532.91	0	0	871280	0	0	562278	0	567072	0	531102	578026	0	1457682	0	538858	1326969	1278889	1106069	4536243	3924428	2772142	8852493	8395206	10155722	17572984	16617748	16934190	32723358	33865256	31437074	84438376	84782024	81874144	170237552	171391968	160391424	344265280	334017056	337560960	785832512	760028608	738601856	1269664640	1220896768	1175104512	4949839	86827760	90232136	316625024	319024096
18536	13.999	812.9411	Perfluoro-n-hexadecanoic acid	[M-H]-	13.96	812.94092	Quant\PFTeDA	14220.77	0	359677	0	0	0	285384	0	284734	0	0	0	0	211560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381242	0	0	0	0	0	0	0	0	0	48462284	0	72417944
6759	10.406	312.97269	Perfluoro-n-hexanoic acid	[M-H]-	10.32	312.97281	Quant\notlatePFAS	260.1	0	0	216999	0	257823	0	0	0	296862	364614	0	0	471396	242092	396479	476463	1526467	1032902	2313405	2523776	3558667	5407723	7709446	7990892	13893968	11979546	14374551	25475190	23660318	24553594	65766848	65082800	70031896	135086208	128703464	122741864	266094400	262618384	249213568	607873216	617441728	591084032	989449280	961770944	1018229056	855452	58712968	61441208	220062480	229762144
10908	12.23	462.96274	Perfluoro-n-nonanoic acid	[M-H]-	12.13	462.9632	Quant\notlatePFAS	1265.21	2136172	2891232	3027450	876232	2191666	1637980	1373161	2103678	3214847	1873938	4235651	2843281	3238711	3389454	2467934	2989452	5210305	1850103	4530197	5757201	6865892	13503728	11151977	11831463	22262706	28076530	25858924	36445756	40563548	44853180	116774856	126855400	128243128	249725456	211544064	220635328	454982464	418829280	460776096	1050547520	990613184	994066624	1576983168	1675345024	1493422464	2454282	112256336	104659680	412083520	421728128
9606	11.758	412.96594	Perfluoro-n-octanoic acid	[M-H]-	11.68	412.9664	Quant\notlatePFAS	37225.88	6260858	5997332	6145700	4387116	5271522	5419878	4954722	4679540	5240652	6144040	4940212	5402708	5790218	4627466	6754302	8063254	7337333	7147184	8578004	9889262	9703608	16865284	13687405	15590672	27548484	29275936	23570368	43354492	47043820	48606864	106394128	106616544	117796232	234253328	213332576	218178080	406492480	394000448	406707200	844549120	883056000	889720768	1407671168	1435517696	1381871872	5202907	104718448	106217752	372511456	361023168
5226	9.272	262.97577	Perfluoro-n-pentanoic acid	[M-H]-	9.17	262.97601	Quant\notlatePFAS	108.99	0	0	0	0	0	0	0	0	0	0	231403	0	202896	0	217420	0	1608255	389583	1725536	1204936	1182138	5603034	3421176	4142240	8164242	7202836	9343002	16964230	17637938	14587290	43468556	46162196	45527012	86438352	92554560	92599112	197672960	182296736	184646336	448277760	468819360	449866080	813683456	798020992	817724544	451740	45817180	45958228	161102080	154311984
16652	13.689	712.94702	Perfluoro-n-tetradecanoic acid	[M-H]-	13.62	712.94733	Quant\PFTeDA	11652.69	0	0	1209931	703435	0	892272	1017629	0	731719	546784	848701	0	0	0	0	488427	0	0	0	0	0	0	0	0	0	0	0	0	432356	0	414423	0	551331	0	1195085	762932	913813	1755532	519712	4560666	2166523	2345381	4467718	5187515	6007000	0	45070840	23578310	44485184	66053356
15628	13.486	662.95007	Perfluoro-n-tridecanoic acid	[M-H]-	13.4	662.9505	Quant\latePFAS	20787.11	1157045	428626	0	0	399446	0	636213	539327	600115	0	0	0	0	0	520490	1178770	0	0	948453	452084	0	739082	0	0	1214560	0	568556	1209041	867820	1131315	0	1392152	1857932	1959511	0	2352171	3307165	4641927	2818291	15913880	9222941	13015047	19339060	18743664	19565406	506487	62521800	21755936	77315552	49215172
13329	12.961	562.95654	Perfluoro-n-undecanoic acid	[M-H]-	12.88	562.95679	Quant\latePFAS	306865.69	801182	478062	1297085	1102343	867160	720233	0	445642	1676556	1066308	424480	0	1406547	668037	1394425	1649246	1053158	1182453	0	1606002	775876	4095314	2414747	3918738	6367746	7087396	5956816	7141042	8475471	10954697	21561970	29784176	35662000	70811744	34383792	53928732	124508136	94911784	114162424	348675328	283461600	334146816	552189824	492855872	412738592	5101864	66270688	36328708	130883192	127754280
3594	11.219	213.05559	Phenylparaben	[M-H]-	11.15	213.05569	Quant\notlatePFAS	73.9	354098	1240036	903603	395217	1635936	669109	388642	504328	833314	2632183	1954443	1402472	3274270	2209952	4284004	5152504	4798160	2765839	9980301	10401160	8361045	24480042	22654092	25122314	47084892	43647940	47719800	87400688	81466032	83095640	228194960	232429712	245804160	479230720	471973344	465505760	1025260224	963725824	983991488	2278390016	2293377792	2206702080	3877224448	3871759104	3684369408	2955349	256794512	257553776	857404992	870446848
4890	10.054	251.08249	Phenytoin	[M-H]-	9.99	251.0826	Quant\notlatePFAS	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342654	312168	0	0	993862	1364289	1629338	2342819	3010569	2576530	6042385	6855054	6766346	15809747	16020232	15084151	32962242	34755832	33522626	70115360	69989568	69444864	189128272	193044400	182146192	376051136	357751936	354855840	0	16268340	14121672	45000276	45946664
6	4.882888889	165.0193	Phthalic acid				Quant\notlatePFAS		515089084	491932896	409074909	371217535	424762786	441006467	499208685	509143747	454917817	453512299	350030485	404741539	370127716	366373596	384062338	469442452	423096515	341200676	398468999	366376473	345358495	396268406	320322919	438757890	423454969	398869578	328013575	196953128	371854864	321421822	4918241379	487859677	480452301	442497568	390920276	360374066	464501879	447138970	455265650	589528610	683676477	665017892	735891473	750769130	729687402	0	0	0	0	0
2365	10.839	179.07126	Propylparaben	[M-H]-	10.77	179.0714	Quant\notlatePFAS	87.75	21892398	20332718	18246098	21780236	22659064	20909556	18563026	16259008	19383974	21734800	17261488	19039246	18862864	27461454	21085274	21142912	31439986	21232154	27458630	25611984	28181746	36007100	48580120	41931052	60655032	52362780	57554904	92264272	93250312	97109040	207499904	189391504	214716896	396495232	384502112	379901344	815665792	759737536	772421824	1876494592	1898990848	1925105280	3531595264	3429460992	3341445376	12909667	185220608	186442256	528875072	546620864
2148	5.474	171.01213	p-Toluenesulfonic acid	[M-H]-	5.36	171.0121	Quant\notlatePFAS	17.25	1285953	1274330	2004951	1196633	1213888	1006518	902268	654257	246489	399756	888024	262590	1063982	238845	594837	1527297	737184	296327	1580386	862184	1182328	5239886	3841083	3331288	3873551	4531591	5875262	8591986	9695697	10159009	19878318	24114450	22860770	44353104	43274388	45682384	92024256	83828456	91289328	232438880	243677152	235241424	454462560	448915616	443823712	0	0	0	0	0
4260	7.347	231.50774	Red 2G	[M-2H]2-	7.31	231.5078	Quant\notlatePFAS	133757.78	0	203976	0	0	0	0	0	0	0	0	0	0	0	0	0	316722	0	0	0	0	0	0	0	899810	1835636	665287	1212941	1800195	1737293	3747632	8139740	9478635	9691455	18747472	16205913	18379902	38740068	36501924	41115852	100079352	107934440	100489792	213458992	204248320	209907008	0	6366824	10591894	24589804	33288240
8931	9.644	387.03525	Salazinic acid	[M-H]-	9.56	387.0358	Quant\notlatePFAS	74.15	703606	957682	445186	634730	697075	872771	335504	717988	551587	608178	229840	721719	374514	693210	0	448821	0	276124	670859	0	1483687	2861492	2260834	2398766	4907556	4991739	4539654	6056260	7887810	7990312	22975354	26139288	25977916	49028104	47620876	46814224	95801864	99607696	84647624	269807360	282251488	267140944	479473728	469822752	472951136	619190	75342448	79850336	330386752	316966016
17401	14.601	749.48419	Salinomycin	[M-H]-	14.56	749.4845	Quant\notlatePFAS	64393.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454263	0	416057	0	581744	4272180	720388	3081329	7037632	5176236	4221102	12239334	23267690	13735231	27707560	26254130	33989116	65831008	66444864	72116576	115390536	139021456	119598664	461093	0	896134	12676758	15954560
